timestamp_ms,emg_raw,lead_off
2348,69,0
2349,66,0
2350,64,0
2351,65,0
2353,64,0
2354,65,0
2354,64,0
2355,64,0
2356,63,0
2357,61,0
2358,57,0
2359,57,0
2360,60,0
2361,61,0
2362,63,0
2363,63,0
2364,64,0
2364,66,0
2365,68,0
2366,67,0
2367,71,0
2368,69,0
2369,67,0
2370,65,0
2371,66,0
2372,65,0
2373,64,0
2374,63,0
2375,64,0
2375,63,0
2376,62,0
2377,55,0
2378,57,0
2379,59,0
2380,61,0
2381,61,0
2382,62,0
2383,64,0
2384,65,0
2385,67,0
2385,68,0
2386,69,0
2387,70,0
2388,67,0
2389,66,0
2390,67,0
2391,66,0
2392,66,0
2393,65,0
2394,65,0
2396,63,0
2397,63,0
2397,56,0
2398,57,0
2399,58,0
2400,59,0
2401,61,0
2402,62,0
2403,61,0
2404,63,0
2405,65,0
2406,67,0
2407,68,0
2407,72,0
2408,68,0
2409,66,0
2410,64,0
2411,65,0
2412,64,0
2413,61,0
2414,59,0
2415,60,0
2416,62,0
2417,60,0
2418,56,0
2418,56,0
2419,58,0
2420,61,0
2421,61,0
2422,62,0
2423,64,0
2424,65,0
2425,67,0
2426,67,0
2427,71,0
2428,69,0
2428,55,0
2429,163,0
2430,305,0
2431,207,0
2432,122,0
2433,91,0
2434,79,0
2435,72,0
2436,68,0
2437,60,0
2439,61,0
2440,62,0
2441,63,0
2442,63,0
2443,64,0
2443,64,0
2444,61,0
2445,58,0
2446,54,0
2447,55,0
2448,50,0
2449,47,0
2450,47,0
2451,48,0
2452,50,0
2453,50,0
2454,52,0
2454,53,0
2455,54,0
2456,54,0
2457,48,0
2458,50,0
2459,52,0
2460,53,0
2461,55,0
2462,56,0
2463,56,0
2464,58,0
2464,60,0
2465,60,0
2466,61,0
2467,63,0
2468,59,0
2469,58,0
2470,58,0
2471,58,0
2472,59,0
2473,58,0
2474,58,0
2475,57,0
2475,56,0
2476,52,0
2477,51,0
2478,53,0
2479,55,0
2481,56,0
2482,56,0
2483,56,0
2484,58,0
2485,60,0
2486,62,0
2486,62,0
2487,66,0
2488,62,0
2489,59,0
2490,59,0
2491,59,0
2492,59,0
2493,59,0
2494,59,0
2495,58,0
2496,57,0
2497,56,0
2497,50,0
2498,52,0
2499,54,0
2500,56,0
2501,56,0
2502,58,0
2503,58,0
2504,59,0
2505,61,0
2506,61,0
2507,66,0
2507,64,0
2508,61,0
2509,59,0
2510,61,0
2511,59,0
2512,59,0
2513,58,0
2514,58,0
2515,58,0
2516,58,0
2517,50,0
2518,52,0
2518,53,0
2519,55,0
2520,56,0
2521,57,0
2522,58,0
2524,59,0
2525,61,0
2526,62,0
2527,61,0
2528,66,0
2529,61,0
2529,60,0
2530,60,0
2531,59,0
